Name,Foil,Language,Quantity,Scryfall ID
"Expedition Map","","english","1","c55bee97-593f-441f-b96c-a998d5212a55"
"Expedition Map","","english","1","c55bee97-593f-441f-b96c-a998d5212a55"
"Dismember","","english","1","064dfdeb-485f-473e-9fa0-8fdb7638cdc6"
"Gray Merchant of Asphodel","","english","1","d794d0a4-4041-43c0-aedb-e2a76611a3ea"
"Gray Merchant of Asphodel","","english","1","d794d0a4-4041-43c0-aedb-e2a76611a3ea"
"Pyretic Ritual","","english","1","1e577638-a7ed-4bcc-90fb-0cffe87d5a28"
"Pyretic Ritual","","english","1","1e577638-a7ed-4bcc-90fb-0cffe87d5a28"
"Pyretic Ritual","","english","1","1e577638-a7ed-4bcc-90fb-0cffe87d5a28"
"Pyretic Ritual","","english","1","1e577638-a7ed-4bcc-90fb-0cffe87d5a28"
"Basilisk Collar","","english","1","9aeab4ce-0828-40f1-a058-0d6695646f4e"
"Glacial Fortress","","english","1","cef133d9-26d2-4a1e-8d6a-829f1067c169"
"Glacial Fortress","","english","1","cef133d9-26d2-4a1e-8d6a-829f1067c169"
"Glacial Fortress","","english","1","cef133d9-26d2-4a1e-8d6a-829f1067c169"
"Flagstones of Trokair","","english","1","e93d3a9f-abc2-4f63-a74d-e5936609386f"
"Flagstones of Trokair","","english","1","e93d3a9f-abc2-4f63-a74d-e5936609386f"
"Flagstones of Trokair","","english","1","e93d3a9f-abc2-4f63-a74d-e5936609386f"
"Flagstones of Trokair","","english","1","e93d3a9f-abc2-4f63-a74d-e5936609386f"
"Tourach, Dread Cantor","","english","1","f3526751-0101-4d91-a496-c53cd92326e0"
"Nissa, Voice of Zendikar","","english","1","a600b97b-1851-4b1b-a2af-f80e0307c02c"
"Nissa, Voice of Zendikar","","english","1","a600b97b-1851-4b1b-a2af-f80e0307c02c"
"Approach of the Second Sun","","english","1","c7167648-7ef3-4e2e-ad32-72e8bcfa4b9f"
"Ovalchase Daredevil",Foil,"english","1","a323a495-e154-4541-ba4e-25b66b84d692"
"Treasure Cruise","","english","1","84e86d8e-8d58-41e8-8c4d-b73482bcba45"
"Marauding Raptor","","english","1","0da7e676-202c-441e-9515-0f33849f8968"
"Marauding Raptor","","english","1","0da7e676-202c-441e-9515-0f33849f8968"
"Solemnity","","english","1","0a71fb62-acbd-49f5-842f-0fc9fa48afea"
"Solemnity","","english","1","0a71fb62-acbd-49f5-842f-0fc9fa48afea"
"Solemnity","","english","1","0a71fb62-acbd-49f5-842f-0fc9fa48afea"
"Solemnity","","english","1","0a71fb62-acbd-49f5-842f-0fc9fa48afea"
"Regisaur Alpha","","english","1","d6a322c5-aa4c-4a99-a3ca-48c1353104f0"
"Regisaur Alpha","","english","1","d6a322c5-aa4c-4a99-a3ca-48c1353104f0"
"Regisaur Alpha","","english","1","d6a322c5-aa4c-4a99-a3ca-48c1353104f0"
"Regisaur Alpha","","english","1","d6a322c5-aa4c-4a99-a3ca-48c1353104f0"
"Regisaur Alpha","","english","1","d6a322c5-aa4c-4a99-a3ca-48c1353104f0"
"Lavinia, Azorius Renegade","","english","1","4bee8ea6-8903-4bed-977b-b6c2cd0126f9"
"Play with Fire","","english","1","42901bec-a8d0-46a3-a710-bfb7bd87f155"
"Profane Tutor","","english","1","2afc6f7d-ab59-4d64-bd11-6bd0fd4bfcd2"
"Castle Locthwain","","english","1","195383c1-4723-40b0-ba53-298dfd8e30d0"
"Castle Locthwain","","english","1","195383c1-4723-40b0-ba53-298dfd8e30d0"
"Castle Locthwain","","english","1","195383c1-4723-40b0-ba53-298dfd8e30d0"
"Castle Locthwain","","english","1","195383c1-4723-40b0-ba53-298dfd8e30d0"
"Path to Exile","","english","1","163b80e5-52e9-4100-98f8-8ceea9295d49"
"Greasefang, Okiba Boss",Foil,"english","1","020a4094-e5d8-477b-930f-f7ab98dc9fb1"
"Liliana, Waker of the Dead","","english","1","e8dd3fda-d778-4be6-abd4-6cf704e352ea"
"Liliana, Waker of the Dead","","english","1","e8dd3fda-d778-4be6-abd4-6cf704e352ea"
"Marauding Raptor","","english","1","64e4d2ee-e5e5-48e6-a7b8-9045dc8b10a7"
"Marauding Raptor","","english","1","64e4d2ee-e5e5-48e6-a7b8-9045dc8b10a7"
"Marauding Raptor","","english","1","64e4d2ee-e5e5-48e6-a7b8-9045dc8b10a7"
"Marauding Raptor","","english","1","64e4d2ee-e5e5-48e6-a7b8-9045dc8b10a7"
"Peer into the Abyss","","english","1","aac00055-640e-4749-8d23-d242e6d0b23a"
"Peer into the Abyss","","english","1","aac00055-640e-4749-8d23-d242e6d0b23a"
"Peer into the Abyss","","english","1","aac00055-640e-4749-8d23-d242e6d0b23a"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Fatal Push","","english","1","b5e81649-9954-424c-89d1-f87d73b66047"
"Play with Fire","","english","1","6f1a6c60-a8c4-44c2-b1ea-d3befbabdf43"
"Play with Fire","","english","1","6f1a6c60-a8c4-44c2-b1ea-d3befbabdf43"
"Play with Fire","","english","1","6f1a6c60-a8c4-44c2-b1ea-d3befbabdf43"
"Play with Fire","","english","1","6f1a6c60-a8c4-44c2-b1ea-d3befbabdf43"
"Dress Down","","english","1","1d7dcf74-110c-421f-87db-c2133d7a8281"
"Thespian's Stage","","english","1","107492bd-b32f-4692-917c-7771986b5bf7"
"Thespian's Stage","","english","1","107492bd-b32f-4692-917c-7771986b5bf7"
"Witch's Oven","","english","1","bdc054fd-bfeb-4fee-8f8a-81b864ea0be1"
"Dispatch","","english","1","6e5caadb-9438-460a-852b-123719635550"
"Grafdigger's Cage","","english","1","6d03f2e5-c778-4a85-a104-7cf367e5a5ea"
"Hurkyl's Recall","","english","1","73edeaaa-6a87-4cf1-b013-bab9a7bb94d9"
"Thalia, Guardian of Thraben","","english","1","1e779d22-d3d1-4db7-80d7-5cf35ba34625"
"Skyclave Apparition","","english","1","b83cfbaa-7890-4f6f-878b-4edb45677371"
"Skyclave Apparition","","english","1","b83cfbaa-7890-4f6f-878b-4edb45677371"
"Skyclave Apparition","","english","1","b83cfbaa-7890-4f6f-878b-4edb45677371"
"Skyclave Apparition","","english","1","b83cfbaa-7890-4f6f-878b-4edb45677371"
"Skyclave Apparition","","english","1","b83cfbaa-7890-4f6f-878b-4edb45677371"
"Boros Charm","","english","1","d4ddf9cc-40a7-4b4f-bb51-b08171453c9a"
"Deflecting Palm","","english","1","c5580886-a402-4048-b8b6-39e19479f491"
"Deflecting Palm","","english","1","c5580886-a402-4048-b8b6-39e19479f491"
"Maze's End",Foil,"english","1","6966ecf0-6dab-4652-bf5b-6e766b8347d0"
"Maze's End",Foil,"english","1","6966ecf0-6dab-4652-bf5b-6e766b8347d0"
"Whir of Invention","","english","1","0279fd3c-9252-4958-9d7a-5f33aa25907e"
"Whir of Invention","","english","1","0279fd3c-9252-4958-9d7a-5f33aa25907e"
"Dress Down","","english","1","04f9f061-67b8-4427-9fcb-b3ccfee8fc5d"
"Dress Down","","english","1","04f9f061-67b8-4427-9fcb-b3ccfee8fc5d"
"Dress Down","","english","1","04f9f061-67b8-4427-9fcb-b3ccfee8fc5d"
"Possibility Storm","","english","1","858aa831-b491-4f1e-bb56-33eeca14771d"
"Possibility Storm","","english","1","858aa831-b491-4f1e-bb56-33eeca14771d"
"Possibility Storm","","english","1","858aa831-b491-4f1e-bb56-33eeca14771d"
"Possibility Storm","","english","1","858aa831-b491-4f1e-bb56-33eeca14771d"
"Remand","","english","1","dc595c63-af05-4c05-80e8-e1a90df26b0f"
"Remand","","english","1","dc595c63-af05-4c05-80e8-e1a90df26b0f"
"Remand","","english","1","dc595c63-af05-4c05-80e8-e1a90df26b0f"
"Remand","","english","1","dc595c63-af05-4c05-80e8-e1a90df26b0f"
"Spell Queller","","english","1","e12283da-3b85-4d9f-af11-5ebc2bc5e6c8"
"Spell Queller","","english","1","e12283da-3b85-4d9f-af11-5ebc2bc5e6c8"
"Sulfur Falls","","english","1","6bc412fc-e9d4-4283-bd4a-811384e79b5c"
"Sulfur Falls","","english","1","6bc412fc-e9d4-4283-bd4a-811384e79b5c"
"Sulfur Falls","","english","1","6bc412fc-e9d4-4283-bd4a-811384e79b5c"
"Sulfur Falls","","english","1","6bc412fc-e9d4-4283-bd4a-811384e79b5c"
"Sylvan Scrying",Foil,"english","1","369661e8-aaef-42c2-931e-d5ded2dd2884"
"Wilderness Reclamation","","english","1","54af08f7-9c6c-464e-b2f7-2b5803f36481"
"Wilderness Reclamation","","english","1","54af08f7-9c6c-464e-b2f7-2b5803f36481"
"Wilderness Reclamation","","english","1","54af08f7-9c6c-464e-b2f7-2b5803f36481"
"Galvanic Iteration","","english","1","726b1c60-54c3-46af-9793-3345d8f9f676"
"Galvanic Iteration","","english","1","726b1c60-54c3-46af-9793-3345d8f9f676"
"Sphinx of the Final Word","","english","1","866f92a3-2738-4e0f-adda-3ff9227dc17a"
"Sphinx of the Final Word","","english","1","866f92a3-2738-4e0f-adda-3ff9227dc17a"
"Liliana, Waker of the Dead","","english","1","e329a3e2-6702-4758-8aac-c3017e77b619"
"Thespian's Stage","","english","1","954c7792-c147-401d-bbe5-f1773ae3b301"
"Thespian's Stage","","english","1","954c7792-c147-401d-bbe5-f1773ae3b301"
"Void Rend","","english","1","2daab74d-d66b-4164-aa19-24e8d5536f7d"
"Destiny Spinner","","english","1","ba264166-948b-47d4-b302-64476acc1a55"
"Gilded Goose","","english","1","30377bf0-d9b1-4c14-8dde-f74b1e02d604"
"Knight of the Reliquary","","english","1","ad8b8518-c09e-4cb7-95b2-08e4e370d89c"
"Ephemerate","","english","1","2da5f3f8-5eef-498f-ba2c-2f3fbc3745aa"
"March of Otherworldly Light","","english","1","553fb946-2706-475b-89f9-e4355ec9ea2b"
"March of Otherworldly Light","","english","1","553fb946-2706-475b-89f9-e4355ec9ea2b"
"Soul-Scar Mage","","english","1","a8003786-6e2a-4e2d-a915-f23293c7273a"
"Soul-Scar Mage","","english","1","a8003786-6e2a-4e2d-a915-f23293c7273a"
"Soul-Scar Mage","","english","1","a8003786-6e2a-4e2d-a915-f23293c7273a"
"Soul-Scar Mage","","english","1","a8003786-6e2a-4e2d-a915-f23293c7273a"
"Emergent Ultimatum","","english","1","3a6a52ab-6d38-4429-9969-90064e615152"
"Emergent Ultimatum","","english","1","3a6a52ab-6d38-4429-9969-90064e615152"
"Emergent Ultimatum","","english","1","3a6a52ab-6d38-4429-9969-90064e615152"
"Icon of Ancestry","","english","1","9b78e53c-1aec-4c49-bf58-165dd7b59d64"
"Void Rend","","english","1","41f2392d-7b1d-4521-b940-5ef44c464813"
"Lair of the Hydra","","english","1","b670bb0f-680f-4036-bdb6-ac73e866a398"
"Lair of the Hydra","","english","1","b670bb0f-680f-4036-bdb6-ac73e866a398"
"Lair of the Hydra","","english","1","b670bb0f-680f-4036-bdb6-ac73e866a398"
"Lair of the Hydra","","english","1","b670bb0f-680f-4036-bdb6-ac73e866a398"
"Witch's Oven","","english","1","04ef8493-d986-45f8-a718-617b028f7ad4"
"Witch's Oven","","english","1","04ef8493-d986-45f8-a718-617b028f7ad4"
"Witch's Oven","","english","1","04ef8493-d986-45f8-a718-617b028f7ad4"
"Goblin Guide",Foil,"english","1","636603a2-98d7-4d1e-a270-68756024b448"
"Goblin Guide",Foil,"english","1","636603a2-98d7-4d1e-a270-68756024b448"
"Goblin Guide",Foil,"english","1","636603a2-98d7-4d1e-a270-68756024b448"
"Goblin Guide",Foil,"english","1","636603a2-98d7-4d1e-a270-68756024b448"
"Narset, Parter of Veils","","english","1","8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5"
"Narset, Parter of Veils","","english","1","8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5"
"Hall of Storm Giants","","english","1","bf8f052d-8840-4905-a807-9a305f4fd8f7"
"Hall of Storm Giants","","english","1","bf8f052d-8840-4905-a807-9a305f4fd8f7"
"Hall of Storm Giants","","english","1","bf8f052d-8840-4905-a807-9a305f4fd8f7"
"Hall of Storm Giants","","english","1","bf8f052d-8840-4905-a807-9a305f4fd8f7"
"March of Swirling Mist","","english","1","100171d8-7436-44c8-b4cb-0101ffa05c25"
"March of Swirling Mist","","english","1","100171d8-7436-44c8-b4cb-0101ffa05c25"
"Torbran, Thane of Red Fell","","english","1","79f591cd-d277-4ba5-b1bf-1c09cac9cb8a"
"Torbran, Thane of Red Fell","","english","1","79f591cd-d277-4ba5-b1bf-1c09cac9cb8a"
"Torbran, Thane of Red Fell","","english","1","79f591cd-d277-4ba5-b1bf-1c09cac9cb8a"
"Lion Sash","","english","1","3e1766e9-2fa7-4446-a255-7beea1467ece"
"Lion Sash","","english","1","3e1766e9-2fa7-4446-a255-7beea1467ece"
"Lion Sash","","english","1","3e1766e9-2fa7-4446-a255-7beea1467ece"
"Lion Sash","","english","1","3e1766e9-2fa7-4446-a255-7beea1467ece"
"Slip Out the Back","","english","1","8725f4c4-fad7-460e-b86c-ff81674f0980"
"Slip Out the Back","","english","1","8725f4c4-fad7-460e-b86c-ff81674f0980"
"Slip Out the Back","","english","1","8725f4c4-fad7-460e-b86c-ff81674f0980"
"Vanishing Verse","","english","1","e12573fe-aee3-49db-93e2-d00972cbb3b1"
"Dreadhorde Arcanist","","english","1","27933adb-9c7a-4248-9908-f01e6a6bf12c"
"Dreadhorde Arcanist","","english","1","27933adb-9c7a-4248-9908-f01e6a6bf12c"
"Dreadhorde Arcanist","","english","1","27933adb-9c7a-4248-9908-f01e6a6bf12c"
"Niv-Mizzet Reborn","","english","1","56a2609d-b535-400b-81d9-72989a33c70f"
"Welding Jar","","english","1","275ec0c4-1c59-4818-9999-b2389d17c2e7"
"Welding Jar","","english","1","275ec0c4-1c59-4818-9999-b2389d17c2e7"
"Karplusan Forest","","english","1","b89b2c79-e3d3-4ef9-bfc8-f9c090975011"
"Karplusan Forest","","english","1","b89b2c79-e3d3-4ef9-bfc8-f9c090975011"
"Karplusan Forest","","english","1","b89b2c79-e3d3-4ef9-bfc8-f9c090975011"
"Karplusan Forest","","english","1","b89b2c79-e3d3-4ef9-bfc8-f9c090975011"
"Karplusan Forest","","english","1","b89b2c79-e3d3-4ef9-bfc8-f9c090975011"
"Tolaria West","","english","1","b005eef6-75f3-454f-a42b-d851bc84ac4e"
"Dragon's Rage Channeler","","english","1","4ced112a-e775-4f97-97b3-74877e9dce12"
"Dragon's Rage Channeler","","english","1","4ced112a-e775-4f97-97b3-74877e9dce12"
"Dragon's Rage Channeler","","english","1","4ced112a-e775-4f97-97b3-74877e9dce12"
"Dragon's Rage Channeler","","english","1","4ced112a-e775-4f97-97b3-74877e9dce12"
"Tale's End","","english","1","1421115b-9a98-4ab2-bcb2-7d8899ce12db"
"Tale's End","","english","1","1421115b-9a98-4ab2-bcb2-7d8899ce12db"
"Tale's End","","english","1","1421115b-9a98-4ab2-bcb2-7d8899ce12db"
"Tale's End","","english","1","1421115b-9a98-4ab2-bcb2-7d8899ce12db"
"Desperate Ritual","","english","1","0827c728-5526-4abe-ad21-311594a0bc13"
"Desperate Ritual","","english","1","0827c728-5526-4abe-ad21-311594a0bc13"
"Desperate Ritual","","english","1","0827c728-5526-4abe-ad21-311594a0bc13"
"Rancor","","english","1","26ddcdcc-28eb-43ce-b912-499c735491b8"
"Rancor","","english","1","26ddcdcc-28eb-43ce-b912-499c735491b8"
"Gut Shot","","english","1","461987da-8860-4a04-8f93-d182523ca311"
"Gut Shot","","english","1","461987da-8860-4a04-8f93-d182523ca311"
"Gut Shot","","english","1","461987da-8860-4a04-8f93-d182523ca311"
"Gut Shot","","english","1","461987da-8860-4a04-8f93-d182523ca311"
"Parhelion II","","english","1","261ba80e-3aca-423e-a0b7-19c2d4b44dbf"
"Parhelion II","","english","1","261ba80e-3aca-423e-a0b7-19c2d4b44dbf"
"Secluded Courtyard","","english","1","0539b1a5-8704-476f-ba1f-2fe01190e157"
"Secluded Courtyard","","english","1","0539b1a5-8704-476f-ba1f-2fe01190e157"
"Secluded Courtyard","","english","1","0539b1a5-8704-476f-ba1f-2fe01190e157"
"Secluded Courtyard","","english","1","0539b1a5-8704-476f-ba1f-2fe01190e157"
"Parhelion II","","english","1","871279e6-9a59-470e-8acc-fd5fe4fda5b3"
"Behold the Beyond","","english","1","fd22350b-d48c-4ae6-b95f-63336fabe0e3"
"Behold the Beyond","","english","1","fd22350b-d48c-4ae6-b95f-63336fabe0e3"
"Temporary Lockdown","","english","1","82b3088f-7b49-45e9-b447-129a597ceb75"
"Thalia's Lieutenant","","english","1","9c2000ef-3e6b-4f44-8bd6-ed8119336d5a"
"Spectral Adversary","","english","1","9d747f25-93fc-4d12-861a-f47c0e5c1ea5"
"Mastermind's Acquisition","","english","1","2f00f09b-a113-460e-ac2f-d3988a83179e"
"Urza's Mine","","english","1","08dea8f6-bd32-44a3-bec4-93a5607819df"
"Urza's Mine","","english","1","08dea8f6-bd32-44a3-bec4-93a5607819df"
"Urza's Mine","","english","1","08dea8f6-bd32-44a3-bec4-93a5607819df"
"Urza's Mine","","english","1","08dea8f6-bd32-44a3-bec4-93a5607819df"
"Davriel, Rogue Shadowmage",Foil,"english","1","64e368af-4e39-455f-8a85-50ac5efdb64a"
"Davriel, Rogue Shadowmage",Foil,"english","1","64e368af-4e39-455f-8a85-50ac5efdb64a"
"Galvanic Iteration","","english","1","a5f8ee5b-e1f5-4bc8-8ca3-d8308d71f2b9"
